company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
Marmon Holdings,AI Intern,Not stated,True,,Internship,,Data & ML/AI,"Sauget, IL",unknown,,$20–$22/hr,,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://marmon.wd501.myworkdayjobs.com/Marmon_Careers/job/Sauget-IL/AI-Intern_JR0000045510
Michelin,"Summer 2027 Internship: Mechanical Engineer (Emporia, KS)",Summer 2027,False,,Internship,,Hardware,"EMPORIA, KS",unknown,,,,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://michelinhr.wd3.myworkdayjobs.com/Michelin/job/EMPORIA-KS/XMLNAME-2027-Summer-Mechanical-Engineer--Emporia--KS-_R-2026030587
Micron Technology,Intern - AI Systems and Infrastructure Engineering,Not stated,True,,Internship,,Data & ML/AI,"Austin, TX",unknown,489,,Python; C++; PyTorch; LLMs; CUDA; Linux,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://micron.wd1.myworkdayjobs.com/External/job/Austin-TX/Intern---AI-Systems-and-Infrastructure-Engineering_JR109990
BlueCross BlueShield of Nebraska,Cyber Intern: Summer 2027,Summer 2027,False,,Internship,,Security,"Omaha, NE",unknown,,,Azure,2026-08-31T00:00:00Z,date_only,2026-09-01T17:51:20Z,https://nebraskablue.wd1.myworkdayjobs.com/BCBSNE/job/Omaha-NE/Cyber-Intern--Summer-2027_JR101407
BlueCross BlueShield of Nebraska,IS Intern: AI & Automation (Managed Services) Summer 2027,Summer 2027,False,,Internship,,Data & ML/AI,"Omaha, NE",unknown,,,Python; SQL; Azure,2026-08-31T00:00:00Z,date_only,2026-09-01T17:51:20Z,https://nebraskablue.wd1.myworkdayjobs.com/BCBSNE/job/Omaha-NE/IS-Intern--Summer-2027_JR101411
Northrop Grumman,2026 Part-Time Cyber Security Engineering Intern - Aurora CO,Fall 2026,False,,Internship,,Security,United States-Colorado-Aurora,citizens-only,,$20.5–$38/hr,,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Colorado-Aurora/XMLNAME-2026-Part-Time-Cyber-Security-Engineering-Intern---Aurora-CO_R10248520
Nike,"NIKE, Inc. Artificial Intelligence, Data, & Machine Learning Engineering Undergraduate Internship",Not stated,True,,Internship,,Data & ML/AI,"Beaverton, Oregon",unknown,484,,Python; SQL; LLMs; Computer Vision; AWS; Tableau,2026-08-31T00:00:00Z,date_only,2026-08-31T17:02:44Z,https://nike.wd1.myworkdayjobs.com/nke/job/Beaverton-Oregon/NIKE--Inc-Artificial-Intelligence--Data----Machine-Learning-Engineering-Undergraduate-Internship_R-91110
Nike,"NIKE, Inc. Software Engineering Undergraduate Internship",Not stated,True,,Internship,,Software,"Beaverton, Oregon",unknown,484,,Python; Java; C#; JavaScript; Swift; React; Node.js; AWS,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://nike.wd1.myworkdayjobs.com/nke/job/Beaverton-Oregon/NIKE--Inc-Software-Engineering-Undergraduate-Internship_R-91111
Vermeer,Advanced Manufacturing Intern - Summer 2027,Summer 2027,False,,Internship,,Hardware,"Pella, Iowa, USA - The Center",unknown,,,,2026-08-31T00:00:00Z,date_only,2026-08-31T21:59:51Z,https://vermeer.wd5.myworkdayjobs.com/externalcareersite/job/Pella-Iowa-USA---The-Center/Advanced-Manufacturing-Intern---Summer-2027_REQ-22140
Vermeer,Manufacturing Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Hardware,"Pella, Iowa, USA - The Center",unknown,,,,2026-08-31T00:00:00Z,date_only,2026-08-31T08:33:50Z,https://vermeer.wd5.myworkdayjobs.com/externalcareersite/job/Pella-Iowa-USA---The-Center/Manufacturing-Engineer-Intern---Summer-2027_REQ-22141
Xcel Energy,IT Infrastructure Intern - CO,Fall 2026,False,,Internship,,Software,"Denver, CO, 80205",unknown,5,$17.4–$22.1/hr,Python,2026-08-31T00:00:00Z,date_only,2026-08-31T17:02:44Z,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/IT-Infrastructure-Intern---CO_JR115917
Equifax,Site Reliability Engineer Intern,Summer 2027,False,,Internship,,Software,USA - Missouri - St. Louis - Lackland,unknown,378,,Python; Java; GCP,2026-08-30T00:00:00Z,date_only,2026-08-30T22:43:26Z,https://equifax.wd5.myworkdayjobs.com/UR_External/job/USA---Missouri---St-Louis---Lackland/Site-Reliability-Engineer-Intern_J00178674
Northwood Space,Mechanical Engineering Intern (2027 Summer Internship),Summer 2027,False,,Internship,,Hardware,"Torrance, CA",citizens-only,,$36 per hour,,2026-08-29T00:58:59.904+00:00,exact,2026-08-29T01:42:50Z,https://jobs.ashbyhq.com/northwoodspace/6081eebf-7021-4a3f-a34f-78c91c94fcd3
Northwood Space,Software Engineering Intern (2027 Summer Internship),Summer 2027,False,,Internship,,Software,"Torrance, CA",citizens-only,,$36 per hour,C++; Go; Rust; AWS; GCP; Azure; Docker; Terraform,2026-08-29T00:55:33.893+00:00,exact,2026-08-29T01:42:50Z,https://jobs.ashbyhq.com/northwoodspace/ce3d4b73-461e-4128-a6f1-f933897e8119
Northwood Space,Embedded Software Engineering Intern (2027 Summer Internship),Summer 2027,False,,Internship,,Software,"Torrance, CA",citizens-only,,$36 per hour,Python; C++; Rust; Linux; Git,2026-08-29T00:53:33.839+00:00,exact,2026-08-29T01:42:50Z,https://jobs.ashbyhq.com/northwoodspace/d0cca9dd-ea90-4c3b-94b4-17761932d11c
Charles River Associates (CRA),(2028 Bachelor's/Master's graduates) Cyber and Forensic Technology Consulting Analyst/Associate Intern (Summer 2027),Summer 2027,False,,Internship,,Security,"Boston, MA, United States; Chicago, IL, United States; Dallas, Texas, United States; Washington, DC, United States",unknown,,$30–$37.5/hr,Python; C#; SQL,2026-08-28T11:19:51-04:00,exact,2026-08-28T17:23:56Z,https://job-boards.greenhouse.io/charlesriverassociates/jobs/8128811
Re:Build Manufacturing,Process & Mechanical Engineer Co-op/Intern,Not stated,True,,Internship / Co-op,,Hardware,"Rochester, NY",unknown,,,,2026-08-28T08:17:30-04:00,exact,2026-08-28T17:23:56Z,https://job-boards.greenhouse.io/rebuildmanufacturing/jobs/4728423005
Xaira Therapeutics,"AI Scientist Intern, Computational Protein Design",Not stated,True,,Internship,,Data & ML/AI,"Seattle, Washington, United States; South San Francisco, California, United States",unknown,,,PyTorch; LLMs,2026-08-28T17:52:45-04:00,exact,2026-08-29T01:42:50Z,https://job-boards.greenhouse.io/xairatherapeutics/jobs/5225658007
Booz Allen,"University - 2027 Summer Games Cyber Security Intern - Atlanta, GA",Summer 2027,False,,Internship,,Security,"Atlanta, GA",citizens-only,38,$108k/yr,Linux,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Atlanta-GA/University---2027-Summer-Games-Cyber-Security-Intern---Atlanta--GA_R0248139
Booz Allen,"University - 2027 Summer Games Software Developer Intern - Atlanta, GA",Summer 2027,False,,Internship,,Software,"Atlanta, GA",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Atlanta-GA/University---2027-Summer-Games-Software-Developer-Intern---Atlanta--GA_R0248138
Booz Allen,"University, 2027 Summer Games Data Scientist Intern",Summer 2027,False,,Internship,,Data & ML/AI,"Atlanta, GA",citizens-only,38,$141k/yr,,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Atlanta-GA/University--2027-Summer-Games-Data-Scientist-Intern_R0248140
Booz Allen,"University - 2027 Summer Games Cyber Security Intern - Charleston, SC",Summer 2027,False,,Internship,,Security,"Charleston, SC",citizens-only,38,$108k/yr,Linux,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Charleston-SC/University---2027-Summer-Games-Cyber-Security-Intern---Charleston--SC_R0248136
Booz Allen,University - 2027 Summer Games Data Scientist Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Charleston, SC",citizens-only,38,$141k/yr,,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Charleston-SC/University---2027-Summer-Games-Data-Scientist-Intern_R0248137
Booz Allen,University - 2027 Summer Games Software Developer Intern,Summer 2027,False,,Internship,,Software,"Charleston, SC",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Charleston-SC/University---2027-Summer-Games-Software-Developer-Intern_R0248134
Booz Allen,"University, 2027 Summer Games Cyber Security Intern",Summer 2027,False,,Internship,,Security,"Colorado Springs, CO",citizens-only,38,$108k/yr,Linux,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Colorado-Springs-CO/University--2027-Summer-Games-Cybersecurity-Intern_R0248131
Booz Allen,"University, 2027 Summer Games Data Scientist Intern",Summer 2027,False,,Internship,,Data & ML/AI,"Colorado Springs, CO",citizens-only,38,$141k/yr,,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Colorado-Springs-CO/University--2027-Summer-Games-Data-Scientist-Intern_R0248132
Booz Allen,"University, 2027 Summer Games Software Developer Intern",Summer 2027,False,,Internship,,Software,"Colorado Springs, CO",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Colorado-Springs-CO/University--2027-Summer-Games-Software-Developer-Intern_R0248130
Booz Allen,"University – Summer 27, Cybersecurity Analyst Intern",Not stated,True,,Internship,,Security,"McLean, VA",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/McLean-VA/University---Summer-27--Cybersecurity-Analyst-Intern_R0248214
Booz Allen,"University, 2027 Summer Games Cyber Security Intern",Summer 2027,False,,Internship,,Security,"Rome, NY",citizens-only,38,$108k/yr,Linux,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Rome-NY/University--2027-Summer-Games-Cyber-Security-Intern_R0248142
Booz Allen,"University, 2027 Summer Games Data Scientist Intern",Summer 2027,False,,Internship,,Data & ML/AI,"Rome, NY",citizens-only,38,$141k/yr,,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Rome-NY/University--2027-Summer-Games-Data-Scientist-Intern_R0248143
Booz Allen,"University, 2027 Summer Games Software Developer Intern",Summer 2027,False,,Internship,,Software,"Rome, NY",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Rome-NY/University--2027-Summer-Games-Software-Developer-Intern_R0248141
Booz Allen,AI Software Developer Intern,Not stated,True,,Internship,,Data & ML/AI,"San Diego, CA",citizens-only,38,$141k/yr,Python; PyTorch; TensorFlow; scikit-learn; LLMs; AWS; GCP; Azure,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/San-Diego-CA/AI-Software-Developer-Intern_R0248115
Brunswick,Software Engineering Intern,Not stated,True,,Internship,,Software,"Champaign, IL",unknown,54,$18–$27/hr,Python; C++; ROS; Unreal,2026-08-28T00:00:00Z,date_only,2026-08-29T21:42:31Z,https://brunswick.wd1.myworkdayjobs.com/search/job/Champaign-IL/Software-Engineering-Intern_JR-051449
Brunswick,Industrial Engineering Intern,Not stated,True,,Internship,,Hardware,"Menomonee Falls, WI",no-sponsorship,54,$18–$27/hr,,2026-08-28T00:00:00Z,date_only,2026-08-29T21:42:31Z,https://brunswick.wd1.myworkdayjobs.com/search/job/Menomonee-Falls-WI/Industrial-Engineering-Intern_JR-051429
Brunswick,Software Engineer Intern,Not stated,True,,Internship,,Software,"Menomonee Falls, WI",no-sponsorship,54,$18–$27/hr,Python; JavaScript; SQL,2026-08-28T00:00:00Z,date_only,2026-08-29T21:42:31Z,https://brunswick.wd1.myworkdayjobs.com/search/job/Menomonee-Falls-WI/Software-Engineer-Intern_JR-051426-1
Conagra Brands,Cybersecurity Internship - Summer 2027,Summer 2027,False,,Internship,,Security,"Omaha, Nebraska",unknown,14,$23/hr,,2026-08-28T00:00:00Z,date_only,2026-08-29T08:57:34Z,https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/Cybersecurity-Internship---Summer-2027_Req-039965
United Parcel Service (UPS),Summer 2027 Industrial Engineering Co-Op,Summer 2027,False,,Co-op,,Hardware,US - UPSCO GLOBAL OPERATIONS CENTER (KYLOA),citizens-only,,,SQL; GCP,2026-08-28T00:00:00Z,date_only,2026-08-29T01:42:50Z,https://hcmportal.wd5.myworkdayjobs.com/Search/job/US---UPSCO-GLOBAL-OPERATIONS-CENTER-KYLOA/Summer-2027-Industrial-Engineering-Co-Op_R26030116-1
Philips,"Co-op – Software Test Automation Engineer – Orange, OH – January 2027",Summer 2027,False,,Co-op,,Software,"Orange (OH), Ohio, United States",unknown,,,Python; Java; C++; C#; Git,2026-08-28T00:00:00Z,date_only,2026-08-28T04:14:20Z,https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Orange-OH-Ohio-United-States/Co-op---Software-Test-Automation-Engineer---Orange--OH---January-2027_581888
Philips,"Intern – Data AI/ML Engineering – Plymouth, MN – Summer 2027",Summer 2027,False,,Internship,,Data & ML/AI,"Plymouth, Minnesota, United States",unknown,,,Azure; Git,2026-08-28T00:00:00Z,date_only,2026-08-29T01:42:50Z,https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Plymouth-Minnesota-United-States/Intern---Data-AI-ML-Engineering---Plymouth--MN---Summer-2027_590404
Workiva,Summer 2027 Intern - Software Engineering,Summer 2027,False,,Internship,yes,Software,USA - Remote,unknown,3,,Python; Java; C++; C#; TypeScript; JavaScript; SQL; React,2026-08-28T00:00:00Z,date_only,2026-08-29T14:25:16Z,https://workiva.wd503.myworkdayjobs.com/careers/job/USA---Remote/Summer-2027-Intern---Software-Engineering_R12190
Amazon,Robotics - Software Development Engineer Fall Intern/Co-op - 2026,Fall 2026,False,,Internship / Co-op,,Hardware,"Westboro, Massachusetts, USA",unknown,23139,,Python; Java; C++; C#; Rust; TypeScript; SQL; LLMs,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://www.amazon.jobs/en/jobs/10517149/robotics-software-development-engineer-fall-intern-co-op-2026
Amazon,"Software Development Engineer Intern, Annapurna Labs - 2027",Summer 2027,False,,Internship,,Software,"Cupertino, California, USA",unknown,23139,,Python; Java; C++; PyTorch; TensorFlow; Linux,2026-08-27T00:00:00Z,date_only,2026-08-28T04:14:20Z,https://www.amazon.jobs/en/jobs/10517567/software-development-engineer-intern-annapurna-labs-2027
AnaVation,Computer Science Internship Summer 2027,Summer 2027,False,,Internship,,Software,"Huntsville, AL",citizens-only,,,Python; Java; Node.js; AWS; GCP; Azure; Git,2026-08-27T22:40:57Z,exact,2026-08-29T01:42:50Z,https://jobs.lever.co/anavationllc/f7c83978-8510-409c-a5a3-17618511f819
Shield AI,Summer 2027 - Advanced Manufacturing Engineering Intern,Summer 2027,False,,Internship,,Hardware,"Dallas, Texas",unknown,2,34–52 USD/hr,,2026-08-27T23:18:32Z,exact,2026-08-31T21:59:51Z,https://jobs.lever.co/shieldai/c41c41a2-83d8-41a0-8a3b-ff8b84dc1c8a
AbbVie,2027 Business Technology Solutions Intern - Cybersecurity (Undergraduate),Summer 2027,False,,Internship,,Security,"North Chicago, IL, United States",unknown,303,,Python; Java; C#; JavaScript; AWS; GCP; Azure; Linux,2026-08-27T16:13:39.930Z,exact,2026-08-27T19:51:20Z,https://jobs.smartrecruiters.com/AbbVie/3743990014896329
AbbVie,2027 Business Technology Solutions Intern - Cybersecurity (Undergraduate),Summer 2027,False,,Internship,,Security,"Irvine, CA, United States",unknown,303,,Python; Java; C#; JavaScript; AWS; GCP; Azure; Linux,2026-08-27T17:33:14.955Z,exact,2026-08-27T19:51:20Z,https://jobs.smartrecruiters.com/AbbVie/3743990014900496
AbbVie,2027 Business Technology Solutions Intern - Cybersecurity (Undergraduate),Summer 2027,False,,Internship,,Security,"South San Francisco, CA, United States",unknown,303,,Python; Java; C#; JavaScript; AWS; GCP; Azure; Linux,2026-08-27T17:33:44.657Z,exact,2026-08-27T19:51:20Z,https://jobs.smartrecruiters.com/AbbVie/3743990014900536
ABB,AI Robotics UI/UX Intern- Fall 2026,Fall 2026,False,,Internship,,Data & ML/AI,"Milpitas, California, USA",unknown,69,$20–$34/hr,TypeScript; JavaScript; React; Angular; .NET; Git,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://abb.wd3.myworkdayjobs.com/external_career_page/job/Milpitas-California-USA/AI-Robotics-UI-UX-Intern--Fall-2026_JR00044847-1
ABB,Physical AI Robotics Simulation Intern- Fall 2026,Fall 2026,False,,Internship,,Data & ML/AI,"Milpitas, California, USA",unknown,69,$20–$34/hr,,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://abb.wd3.myworkdayjobs.com/external_career_page/job/Milpitas-California-USA/Physical-AI-Robotics-Simulation-Intern--Fall-2026_JR00044848-1
ABB,Manufacturing Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Hardware,"USA, NJ, Hackettstown",no-sponsorship,69,$20–$34/hr,,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://abb.wd3.myworkdayjobs.com/external_career_page/job/USA-NJ-Hackettstown/Manufacturing-Engineering-Intern---Summer-2027_JR00044977
Air Products,Summer Intern- IT & Cyber Audit (2027),Summer 2027,False,,Internship,,Security,"Allentown, Pennsylvania",unknown,22,,,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://airproducts.wd5.myworkdayjobs.com/AP0001/job/Allentown-Pennsylvania/Summer-Intern--IT---Cyber-Audit--2027-_JR-2026-21954
Air Products,Summer Intern/Co-op-Mechanical Engineering (2027),Summer 2027,False,,Internship / Co-op,,Hardware,"Allentown, Pennsylvania",unknown,22,,,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://airproducts.wd5.myworkdayjobs.com/AP0001/job/Allentown-Pennsylvania/Summer-Intern-Co-op-Mechanical-Engineering--2027-_JR-2026-21956
Ambarella,Software Architecture Engineer Intern,Not stated,True,,Internship,,Software,US Headquarters,unknown,26,,Python; C++; TensorFlow; Computer Vision,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://ambarella.wd108.myworkdayjobs.com/ambarella/job/US-Headquarters/Software-Architecture-Engineer-Intern_JR100365
Ambarella,Software Development Engineer Intern,Not stated,True,,Internship,,Software,US Headquarters,unknown,26,,Python; C++; Computer Vision,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://ambarella.wd108.myworkdayjobs.com/ambarella/job/US-Headquarters/Software-Development-Engineer-Intern_JR100366-1
Ambarella,Software Engineer Intern,Not stated,True,,Internship,,Software,US Headquarters,unknown,26,,Python; C++; PyTorch; TensorFlow,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://ambarella.wd108.myworkdayjobs.com/ambarella/job/US-Headquarters/Software-Engineer-Intern_JR100363
Booz Allen,University - 2027 Summer Games Cyber Security Intern,Summer 2027,False,,Internship,,Security,"El Segundo, CA",citizens-only,38,$108k/yr,Linux,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/El-Segundo-CA/University---2027-Summer-Games-Cyber-Security-Intern---El-Segundo--CA_R0248047
Booz Allen,University - 2027 Summer Games Software Developer Intern,Summer 2027,False,,Internship,,Software,"El Segundo, CA",citizens-only,38,$108k/yr,Python; Java; C++; JavaScript,2026-08-27T00:00:00Z,date_only,2026-08-27T19:51:20Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/El-Segundo-CA/University---2027-Summer-Games-Software-Developer-Intern---El-Segundo--CA_R0248046
